fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.958722187292453,0.4014307832040733,0.23577602406674442,1.97883046573596,0.10277044304474871,4.341446433889171,8.510232948752035,0.994402175867673,3.4397518407007213,0.5815371066037599,11.469691356844407,4
12.15503743985788,0.6303913901914838,0.5202318842190964,1.3681960812767844,0.06811515702534529,5.457633646983244,24.052330417552632,0.997857727167174,3.0635361587271066,0.5993839306127852,10.38691937088079,4
8.387548651603465,0.6107089417620221,0.22074835834195067,1.5018721851606602,0.081704341559357,27.088105834640174,118.66933891559648,0.9971839876183287,3.1533522954533773,1.1111839407882047,9.090729862350857,4
11.948420493343137,0.634978356794028,0.5027577691728369,1.5300473269058712,0.07099659032957709,6.592473592327909,25.592015581590974,0.9980728331713545,3.0647193266227184,0.593767414741679,10.354917959916206,4
4.6,0.5163717163609011,0.15540268626605247,1.9674764916677225,0.05280819698076631,7.648962876430687,65.69817865239798,0.9932907559177251,3.9019927995263006,0.5566321030576135,13.049542996979463,4
7.781147216413807,0.8990920523258659,0.041650765738076606,1.793494704006749,0.057272590339798236,3.8599524130762575,7.9854698314319394,0.9972627015432847,3.364029422827228,0.3476230224856596,9.001215336167432,4
10.627948783629222,0.584452440212552,0.4783929761453311,2.1984950186898726,0.06829586331259947,13.319168838979364,46.08813024932985,0.9991987658956961,3.2890348063614643,0.5484899149650455,9.565957395997433,4
8.032415959986274,0.7396203637543224,0.0,2.44692030529371,0.08319441585011218,11.7971364162882,26.085663319023173,0.997912579781865,3.3760931228746234,0.45642472914776266,9.546472653856972,4
9.228557209760414,0.7812504175278745,0.05228379064617844,1.5856087574243323,0.07449889719354692,5.34457602332036,13.099198803732163,0.9979650957346359,3.2918859040565382,0.5408385466797463,9.706386287182578,4
8.345602239159884,0.6672125370263374,0.26267873796161223,2.122430759672975,0.08154723908287627,11.406363900446934,42.512068423335805,0.9976132346220921,3.303025847269959,0.5274115571094835,9.157384572607036,4
6.828651897140215,0.9082317983114734,0.057785497343927954,2.0124756727807283,0.059188311324920875,3.861714488401367,8.341487094467638,0.9957815613681593,3.5333635449671297,0.6491645521104293,10.87405255824881,4
6.473348643441404,0.8835565297993366,0.03010875061046852,5.705870647768689,0.0829840976825778,22.680476488589143,45.80792559128094,0.9956774724905135,3.5776168725895467,0.4973674808726249,11.175534208394781,4
8.357379105799886,0.6171539438627447,0.17667208476699145,1.5303238651667421,0.08260285328247002,26.977729869675816,119.86207788074475,0.9973192473828195,3.1543921794784975,1.1179985774348022,9.097394106017676,4
7.098656372131885,0.8424736220120855,0.018136905175476954,4.489778277685945,0.09194902146832012,5.067933767777976,13.535548667664727,0.9970488399265219,3.410412438699366,0.5769515057695992,10.971405216340992,4
7.867934013795659,0.882941627170926,0.022637592136658134,1.7756577872759538,0.06133626396573685,3.781093275603394,9.00146152856506,0.9971853522414766,3.363040884764425,0.3454514264618366,9.042553897842593,4
6.260447661020087,0.7827572479732781,0.008975827744344632,2.0499288649216028,0.06333150682162313,6.276883583575749,13.920386863823317,0.9966505661437127,3.5834223603555486,0.6220106685485006,10.00464024528801,4
12.487496095685698,0.4604478629249763,0.4997282440063283,4.4847375710322614,0.06710155761892364,25.501953819676363,52.4874162444763,0.9981542831995017,3.0481193135780495,0.5688338853257102,9.657754335335552,4
6.4306650313165985,0.5806521837396046,0.005638103014615757,2.1216264470117143,0.08977491509078846,2.4993732473249013,11.750741251880614,0.9956421785279396,3.623625356524326,0.6195774781722199,11.506950441597523,4
7.6520946497630105,0.6814997656548207,0.023866330884938978,1.3326929759399408,0.07182169614439574,9.193376599423777,17.294838003979073,0.9964480054033583,3.164092417455515,1.0803986714118647,9.167006718655728,4
8.294442878417245,0.6195198012483015,0.18536069953806839,1.4739085859660874,0.08277108978306043,26.38954418822521,117.24510659961615,0.9973434133132296,3.1471493747224697,1.121254396597928,9.093337376488192,4
12.542461585361194,0.45491930938937064,0.4957746153462616,4.454576531414165,0.07392857616971878,26.38081201320821,47.82458670101707,0.9982230072852822,3.038088762947186,0.562769286604517,9.489054056434096,4
7.260582502599532,0.3489147378682061,0.24615351497074017,2.033717131386424,0.06485006409777987,27.992540329141224,46.37243821370358,0.9958232869194261,3.4267593468053072,0.5479922775690871,9.992457855054866,4
8.694988430884942,0.6095903974975545,0.31217403344087796,2.7226668709267443,0.09232536156274025,16.045166919152734,46.15645550869013,0.9975212288932331,3.2497798646853946,0.5117630668696349,9.278339518473729,4
10.250690289410112,0.9309838413536656,0.24070937136777434,3.4520980372071763,0.09949958442791862,11.057198347893236,88.09249398644407,1.0009046643030794,3.4273045240009026,0.639617226686594,11.249496739885615,4
10.334322412835487,0.23296455497600274,0.3534521267223901,2.167656888435793,0.056091340773435534,13.119740889339756,38.57191931877757,0.9961094802284491,3.2429063299074983,0.4791528785557442,9.25930901789923,4
8.276756273488125,0.8983920882987644,0.26620192919403407,2.1783731033930898,0.08696997230880896,7.362187015111491,23.842420767878917,0.9962056782466024,3.2493133595613064,0.4705315096764375,9.977804970975525,4
6.866318839612636,0.383315089907781,0.23274298733175505,2.073444778489514,0.10484493933841116,3.87008070925105,10.576882359459484,0.9944547417626832,3.43780929931375,0.5638445671506236,11.453695240548695,4
8.77391753708002,0.6074382220565925,0.30168657297634666,2.8427270067858244,0.09120530511353736,17.966938854105308,45.40469759509357,0.9976462270236321,3.2765292316317667,0.5050365857524746,9.359084042312256,4
8.320054434209727,0.9071652054642045,0.27013102765232555,2.112141233421012,0.09035582850873275,7.55961474085754,20.272962998036167,0.9963203080141214,3.2631637491294962,0.46519489326728636,9.949785391472904,4
10.069270041557328,0.9499097129656424,0.21771142001443497,3.450299436910533,0.10166570380100153,10.445932936282421,87.75927844447375,1.0010538691198203,3.4271494768967674,0.6424490288607004,11.271970318700877,4
11.945062830608581,0.6301726154329399,0.5100467102996685,1.407434134743437,0.07312967106371342,4.944439225960773,22.928724989478297,0.9978468256667162,3.068783874751955,0.6160414079251629,10.373349271311525,4
5.1626026274444685,1.0216177193560394,0.029231663551346737,1.2875282397374157,0.04625674476306011,40.60556265486766,83.73880725031455,0.9937257662940218,3.753328338975318,0.4848802834430647,10.543799061626544,4
6.795859217649496,0.9055776823403543,0.049821135290437066,2.068210269090326,0.05587398448236128,3.3620590660021454,11.868820066718015,0.9959480199591633,3.5431453112454507,0.6523597139018978,10.90787238066713,4
8.35358683855054,0.7798555981706765,0.0,2.194071258882196,0.08389686712532378,13.953698960792176,25.828977134584363,0.997785674402996,3.365884920743159,0.46550581776721073,9.605020235223428,4
6.37855037520978,0.5688785278593764,0.0,2.253383672667024,0.09856263271955838,2.9946119983435127,12.681023475634872,0.9956114003620498,3.6141271448173837,0.6296004690407323,11.529013562303886,4
6.345004092990704,1.0184459082064676,0.0,2.0466714903440453,0.082555363079469,17.48758392560898,22.027552495130124,0.9944262283691144,3.579311729004952,0.5658475075363554,11.167732082843871,4
6.679872468269855,0.6614249056346971,0.0,4.247713026496965,0.0538270870303012,10.851110251220037,19.981955177895994,0.9949820326458165,3.450799181429434,0.5537549841711649,11.873790726987295,4
9.902583837011948,0.49746132281849126,0.23838203095924482,2.238145479404558,0.10248605616557759,5.906148259658382,15.676565279700425,0.9976942077563751,3.3291033707680144,0.5131980332381932,9.99990560832418,4
6.277071344389403,0.9965727548937382,0.0,2.04431228599376,0.08389876031929523,16.982956833905067,24.033355351971306,0.9943907093724268,3.5864048426304245,0.55570719383833,11.153692335690094,4
7.2985813410702525,0.579677004324002,0.08854266170314756,4.379495608275792,0.08579545356576243,6.578015765679943,27.613151433142193,0.9973660347668919,3.37295605355812,0.4999686104841538,8.987575711313525,4
7.99400094269038,0.8983972189357805,0.029418273614994217,1.8633173098872702,0.05416838966014491,4.162781402097128,6.0,0.9971907829638259,3.3683264073446826,0.3318803551735636,9.166651353821406,4
11.53311476849793,0.4775994397083532,0.45038931968192186,1.5879508206664683,0.15165514419283252,35.447687379158026,49.64761492668331,0.9984407754257144,3.376059004971543,0.8578780397367642,9.876998419166908,4
7.491765924933637,1.1270712753821974,0.09809303130402017,3.1691985560909344,0.0884792566258996,5.847542184985812,12.655372851664222,0.9958909345808141,3.5430769306946024,0.5949119189393812,11.251374184353386,4
5.492784106131231,0.632699822623794,0.02976345075797281,1.528622023884824,0.07917200568510362,5.847043867302589,13.573969466392308,0.995110678764856,3.6475653746546377,0.6338305433186184,10.066166746168822,4
7.635215502588579,0.3861588887492945,0.4744977736627369,2.619471627293811,0.07227145758838524,21.762052907871265,82.66279508692192,0.9972397696455182,3.3210194176563497,0.6906145061820436,9.558575088372187,4
8.500301200679974,0.6658555423903321,0.18993110719063283,2.1747109755202882,0.09388751798194599,9.521969670399654,71.30704292503053,0.9973497193867444,3.190673323214603,0.5958572216299479,9.235686378443706,4
7.097256880627166,0.46050752963016867,0.006963362426086196,2.21571575300836,0.06421114198646555,7.331387199054625,14.701609180880466,0.9951463695547994,3.3967004513332952,0.5844734205738331,10.852715224396471,4
8.399762753125552,0.41049450880540106,0.39597845627832745,6.380655556867639,0.05079663750103201,3.05276531730638,8.500427112360395,0.9954978943327616,3.2971408345310826,0.5465257355164181,12.04450211929426,4
8.933392744492586,0.9555908980714058,0.05506842419038264,1.7963341844684506,0.07171463037580204,5.052197517016649,20.15104254749441,0.9962851926889251,3.307226043846198,0.432910665216489,9.619024117242194,4
4.968219015993317,1.0428242141127204,0.03205391338216127,1.4359157253968928,0.04482586208386386,40.78957908969464,83.73695870089524,0.9937699199269766,3.749004569341748,0.47434503312749043,10.452735709311762,4
12.404013522813221,0.4566587818195348,0.4974211062360644,4.503134668446049,0.06711498028980949,25.69952718831533,47.34976436899018,0.9981472739841375,3.074797607685756,0.5748177907543669,9.59613471375374,4
6.7469609486332915,0.40805508639128385,0.2343303609181374,2.1084251880635487,0.09923962605021942,3.8069446699223963,7.255865596670717,0.9946834494119954,3.4329057345910514,0.5768679629869629,11.370309515018503,4
6.143898257493958,0.7835651095978552,0.008326726973719278,2.2165296038396898,0.06406303095563803,6.241938339704156,16.938412278424128,0.9965236304254848,3.5990325424864245,0.6092696326920443,10.018880773740536,4
6.673665420375866,0.9222269367579686,0.06059615712030568,2.081255802701428,0.06014621944175904,4.333851805112038,12.251215115292052,0.9958337171053923,3.518118990290308,0.6275613929014853,11.002136062866207,4
6.645908327752051,1.0555273862129524,0.0948701018724208,2.305368943585193,0.06751205407497703,18.879317527893665,32.227547158568086,0.9966245626004353,3.518109155770762,0.5898478060220959,10.979943667854085,4
5.764651519153555,1.1206384063393373,0.07871687923155207,1.514500460675657,0.16703421866388946,7.495690323103584,19.599442574784383,0.9940271399955583,3.489552182437059,0.4806075367436388,9.828879043197007,4
7.367396687071451,0.5855615081343852,0.0655676747300472,4.352542543095844,0.08452609631454934,5.958746769371169,26.074853262881632,0.9973457466752537,3.3819943554429375,0.5042581465767704,9.00132231869614,4
6.230891788966914,0.7755466225623635,0.0,2.0883044099146733,0.06113866036712667,5.736610516905504,11.125189574459199,0.9966281933953127,3.590433871082833,0.6053866564450706,10.00130160046448,4
6.837178753447877,1.0787440819857892,0.04646289798373143,2.120920144235358,0.0614792919849491,12.103645056733088,26.805625693723194,0.994901504338073,3.5076150392210814,0.4244309061692787,11.39106186233516,4
8.305659900202054,0.6811047062295793,0.24648123983570722,2.157514822983489,0.07868203829059256,10.289906134975718,45.889663151160185,0.9976873078169187,3.318465424644548,0.546321597135496,9.153610910256349,4
6.166829257462208,0.32820054251560155,0.32607679439815185,12.950659086322839,0.054511391020880345,6.121563553458987,115.55141784605544,0.995583000733841,3.2956039533545414,0.5436439541617891,11.518132168000664,4
11.969734161720016,0.6304792338566179,0.49995914465878494,1.3249966858917728,0.07190497618101609,5.194420337744862,26.656182640743353,0.9980627170537452,3.0725336944658923,0.6023777914368349,10.384378126422847,4
7.633387500743039,0.6850904590892727,0.015310241966432886,1.3660593593871104,0.0751694069797616,8.463152934826955,20.225702657154205,0.9965902825303862,3.176360790557412,1.0696618198993033,9.151047354514164,4
8.064034758123638,0.7630020020248421,0.0,2.1939975066027584,0.08738233715857449,11.945509265220611,23.40815069238147,0.9977857518197107,3.3585023427474825,0.456543985615005,9.654870092366604,4
8.932020442050291,0.9667759238585844,0.044160910542111895,1.7332639005488002,0.0694646840608509,4.90852529342499,18.633670976726076,0.996048638475443,3.2941984300576146,0.4345549200654736,9.605356744596891,4
8.158554847471791,0.9118052417655385,0.28613537421539803,2.190360573301171,0.08553912938502133,7.840813915304812,25.9940961475288,0.9962984927402637,3.2604175202847503,0.46158631272976386,9.987659099954575,4
6.291238312117874,0.7898723056291416,0.0,2.198940615932872,0.05729151852421147,5.93884342403276,13.219523497435071,0.9966845201758862,3.594884833084662,0.6103024364902775,10.072501448189044,4
12.489301854088897,0.46568049444135384,0.4770737253067878,4.517833433638694,0.07181881864595184,26.336185519685515,48.056787843344694,0.9979637747817697,3.0610171730345335,0.5480861225262671,9.500661980356325,4
8.853115356176916,0.6225449350352149,0.30778284935152694,2.8479255669616785,0.08129280355898093,18.22876295096693,43.06323563857719,0.9975783132654437,3.258326539616189,0.5073078280889479,9.368863770784023,4
10.158277087339656,0.9340403907075989,0.21789059454716178,3.4518916061664537,0.10389307823726729,11.211064032252988,88.30572795581452,1.0012921279086062,3.427546774845916,0.6392295245328499,11.252378951539297,4
9.060705787087494,0.7455653918863078,0.059932738111592596,1.694376094243855,0.08152006534856845,3.6002811482354855,13.882928704827686,0.9980015420208574,3.283235796511587,0.528400824919722,9.711444602621983,4
6.594831517484872,0.5805228071181419,0.0,2.2492288541748633,0.09601780643926076,2.672181060056257,10.0654687036013,0.9955006659222195,3.622557975821731,0.6329128166974222,11.468183826465191,4
